Column1;Unnamed: 0;Text;Sentiment;Timestamp;User;Platform;Hashtags;Retweets;Likes;Country;Year;Month;Day;Hour
661;665;Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ; Embarrassed ;19/08/2023 19:45; SocialMediaBlunderHighSchool ; Instagram ; #SocialMediaBlunder #HighSchoolAwkward ;220;450; UK;2023;8;19;19
662;666;Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ; Embarrassed ;20/08/2023 17:00; CrushFailHighSchool ; Twitter ; #CrushFail #HighSchoolEmbarrassment ;300;600; Canada;2023;8;20;17
663;667;Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ; Joy ;21/08/2023 15:45; PaperPlaneExpertHighSchool ; Instagram ; #PaperPlaneExpert #HighSchoolArt ;150;300; USA;2023;8;21;15
664;668;Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ; Excitement ;22/08/2023 12:30; JugglingProHighSchool ; Facebook ; #TextbookJuggling #HighSchoolSkills ;220;400; Canada;2023;8;22;12
665;669;Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ; Mischievous ;23/08/2023 16:45; SnackNinjaHighSchool ; Twitter ; #SnackNinja #HighSchoolSnacks ;280;550; USA;2023;8;23;16
666;670;Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ; Excitement ;24/08/2023 18:20; ScavengerHuntMasterHighSchool ; Instagram ; #SurpriseAdventure #HighSchoolFun ;200;380; UK;2023;8;24;18
667;671;Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ; Joy ;25/08/2023 14:15; RainDanceCelebrationHighSchool ; Facebook ; #RainDance #HighSchoolJoy ;250;500; Canada;2023;8;25;14
668;672;Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ; Embarrassed ;26/08/2023 17:30; GroupChatBlunderHighSchool ; Twitter ; #TextingFail #HighSchoolAwkward ;180;350; USA;2023;8;26;17
669;673;Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ; Embarrassed ;27/08/2023 20:45; MagicFailHighSchool ; Instagram ; #MagicFail #HighSchoolMagic ;220;450; UK;2023;8;27;20
670;674;Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ; Joy ;28/08/2023 16:00; OrigamiProHighSchool ; Twitter ; #OrigamiMaster #HighSchoolArt ;180;360; USA;2023;8;28;16
671;675;Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ; Excitement ;29/08/2023 13:45; HackySackChampionHighSchool ; Instagram ; #HackySackChallenge #HighSchoolAthlete ;260;480; Canada;2023;8;29;13
672;676;Creating a secret handshake with friends. Friendship level: Expert! ; Joy ;30/08/2023 17:30; SecretHandshakeHighSchool ; Facebook ; #FriendshipGoals #HighSchoolMemories ;200;400; USA;2023;8;30;17
673;677;Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ; Excitement ;31/08/2023 20:15; BurgerQuestHighSchool ; Twitter ; #BurgerQuest #HighSchoolFoodie ;240;420; UK;2023;8;31;20
674;678;Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ; Joy ;1/09/2023 14:45; ComedyGeniusHighSchool ; Instagram ; #StandUpComedy #HighSchoolTalent ;210;390; Canada;2023;9;1;14
675;679;Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ; Embarrassed ;2/09/2023 18:30; LoveLetterBlunderHighSchool ; Facebook ; #LoveLetterFail #HighSchoolAwkward ;170;330; USA;2023;9;2;18
676;680;Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ; Excitement ;3/09/2023 22:00; ScienceExperimentProHighSchool ; Twitter ; #ScienceGeek #HighSchoolExperiments ;230;440; UK;2023;9;3;22
677;681;Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ; Joy ;4/09/2023 15:15; BraceletCraftsmanHighSchool ; Instagram ; #FriendshipBracelets #HighSchoolCrafts ;190;370; USA;2023;9;4;15
678;682;Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ; Excitement ;5/09/2023 12:30; CartwheelMasterHighSchool ; Twitter ; #CartwheelChallenge #HighSchoolAthlete ;270;520; Canada;2023;9;5;12
679;683;Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ; Joy ;6/09/2023 16:45; MovieMarathonHostHighSchool ; Facebook ; #MovieNight #HighSchoolMemories ;220;430; UK;2023;9;6;16
680;684;Experimenting with a new hair color. A bold change for a bold semester! ; Excitement ;7/09/2023 18:20; HairColorExperimentHighSchool ; Instagram ; #HairExperiment #HighSchoolStyle ;200;390; USA;2023;9;7;18
681;685;Building a time capsule to capture memories for the future. Time-traveling emotions! ; Joy ;8/09/2023 14:15; TimeCapsuleCreatorHighSchool ; Facebook ; #TimeCapsule #HighSchoolNostalgia ;260;480; Canada;2023;9;8;14
682;686;Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ; Embarrassed ;9/09/2023 17:30; ClassroomBlunderHighSchool ; Twitter ; #FirstDayOops #HighSchoolEmbarrassment ;160;320; USA;2023;9;9;17
683;687;Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ; Excitement ;10/09/2023 20:45; SmoothieConnoisseurHighSchool ; Instagram ; #HealthyLiving #HighSchoolWellness ;230;420; UK;2023;9;10;20
684;688;Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ; Sad ;11/09/2023 15:45; OverwhelmedHighSchoolStudent ; Twitter ; #SchoolChallenges #HighSchoolStruggles ;150;280; USA;2023;9;11;15
685;689;Encountered some mean-spirited comments online. Dealing with online hate is never easy. ; Hate ;12/09/2023 12:30; DealingWithHateHighSchool ; Instagram ; #OnlineHate #HighSchoolReality ;180;360; Canada;2023;9;12;12
686;690;Had a bad day at school. Everything seems to be going wrong. ; Bad ;13/09/2023 16:45; ToughDayHighSchool ; Facebook ; #BadDay #HighSchoolBlues ;200;400; UK;2023;9;13;16
687;691;Feeling down after not making the sports team. Disappointment lingers. ; Sad ;14/09/2023 18:20; SportsTeamRejectionHighSchool ; Twitter ; #Disappointment #HighSchoolSports ;170;340; USA;2023;9;14;18
688;692;Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ; Hate ;15/09/2023 14:15; CafeteriaConflictHighSchool ; Instagram ; #CafeteriaDrama #HighSchoolTension ;210;410; Canada;2023;9;15;14
689;693;Received a not-so-great grade on a major project. Academic frustration setting in. ; Bad ;16/09/2023 17:30; ProjectGradeDisappointmentHighSchool ; Facebook ; #AcademicFrustration #HighSchoolStress ;190;380; UK;2023;9;16;17
690;694;Dealing with a personal setback. Sometimes life throws unexpected challenges. ; Sad ;17/09/2023 20:45; PersonalSetbackHighSchool ; Twitter ; #LifeChallenges #HighSchoolStruggles ;220;440; USA;2023;9;17;20
691;695;Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ; Sad ;18/09/2023 22:00; LonelySaturdayHighSchool ; Instagram ; #LonelyNights #HighSchoolEmotions ;160;310; Canada;2023;9;18;22
692;696;Experiencing cyberbullying. Hateful messages online are disheartening. ; Hate ;19/09/2023 15:15; CyberbullyingVictimHighSchool ; Facebook ; #StopCyberbullying #HighSchoolReality ;140;270; UK;2023;9;19;15
693;697;Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ; Bad ;20/09/2023 12:30; RainyDayBluesHighSchool ; Twitter ; #BadLuck #HighSchoolWeather ;180;350; USA;2023;9;20;12
694;698;Missing an important event due to unforeseen circumstances. A day filled with sadness. ; Sad ;21/09/2023 16:45; MissedOpportunityHighSchool ; Instagram ; #MissedChances #HighSchoolRegret ;200;390; Canada;2023;9;21;16
695;699;Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ; Hate ;22/09/2023 18:20; RumorVictimHighSchool ; Facebook ; #RumorMills #HighSchoolDrama ;230;460; UK;2023;9;22;18
696;700;Got a flat tire on the way to an important meeting. Talk about a series of bad events! ; Bad ;23/09/2023 14:15; FlatTireWoesHighSchool ; Twitter ; #BadLuckDay #HighSchoolStruggles ;250;500; USA;2023;9;23;14
697;701;Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ; Sad ;24/09/2023 17:30; FriendMovingAwayHighSchool ; Instagram ; #SayingGoodbye #HighSchoolEmotions ;210;420; Canada;2023;9;24;17
698;702;Facing rejection from a dream college. Disheartened but determined to explore other paths. ; Sad ;25/09/2023 20:45; CollegeRejectionHighSchool ; Facebook ; #CollegeDreams #HighSchoolJourney ;190;370; UK;2023;9;25;20
699;703;Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ; Hate ;26/09/2023 14:15; GamingToxicityHighSchool ; Twitter ; #OnlineGaming #HighSchoolGamer ;160;320; USA;2023;9;26;14
700;704;Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ; Bad ;27/09/2023 17:30; BadHairDayBluesHighSchool ; Instagram ; #BadHairDay #HighSchoolConfidence ;180;360; Canada;2023;9;27;17
701;705;Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ; Sad ;28/09/2023 22:00; ProjectFailureDespairHighSchool ; Facebook ; #ProjectStruggles #HighSchoolHardships ;210;410; UK;2023;9;28;22
702;706;Experiencing hate comments for expressing personal opinions. Online negativity prevails. ; Hate ;29/09/2023 15:45; OpinionsHateHighSchool ; Twitter ; #OnlineOpinions #HighSchoolCriticism ;240;480; USA;2023;9;29;15
703;707;Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ; Bad ;30/09/2023 18:20; TechMalfunctionWoesHighSchool ; Instagram ; #TechIssues #HighSchoolTech ;220;430; Canada;2023;9;30;18
704;708;Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ; Sad ;1/10/2023 14:15; MissedEventBluesHighSchool ; Facebook ; #MissedMoments #HighSchoolRegret ;200;390; UK;2023;10;1;14
705;709;Trying out a new study technique for upcoming exams. Exploring different learning strategies. ; Neutral ;2/10/2023 16:45; StudyTechniqueExperimentHighSchool ; Instagram ; #StudyStrategies #HighSchoolExams ;230;420; USA;2023;10;2;16
706;710;Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ; Neutral ;3/10/2023 12:30; CommunityCleanupHighSchool ; Twitter ; #EnvironmentalEfforts #HighSchoolCommunity ;260;500; Canada;2023;10;3;12
707;711;Sharing favorite book recommendations with classmates. Building a mini book club. ; Neutral ;4/10/2023 18:20; BookRecommendationsHighSchool ; Facebook ; #BookClub #HighSchoolReads ;190;380; UK;2023;10;4;18
708;712;Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ; Neutral ;5/10/2023 14:15; BakeSaleRecipeExperimentHighSchool ; Instagram ; #BakingAdventures #HighSchoolBakes ;210;430; USA;2023;10;5;14
709;713;Collaborating on a school project with peers. Teamwork makes the dream work. ; Neutral ;6/10/2023 17:30; SchoolProjectCollaborationHighSchool ; Twitter ; #Teamwork #HighSchoolProjects ;180;360; Canada;2023;10;6;17
710;714;Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ; Neutral ;7/10/2023 20:45; ExtracurricularExplorationHighSchool ; Instagram ; #SchoolClubs #HighSchoolInterests ;220;450; UK;2023;10;7;20
711;715;Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ; Neutral ;8/10/2023 15:15; PartTimeJobExplorationHighSchool ; Facebook ; #CareerDevelopment #HighSchoolJobs ;240;480; USA;2023;10;8;15
712;716;Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ; Neutral ;9/10/2023 22:00; SchoolAssemblyParticipationHighSchool ; Twitter ; #SchoolEvents #HighSchoolConnectivity ;200;400; Canada;2023;10;9;22
713;717;Exploring a new hobby of photography during free time. Capturing moments through a lens. ; Neutral ;10/10/2023 14:15; PhotographyHobbyHighSchool ; Instagram ; #PhotographyJourney #HighSchoolHobbies ;250;490; UK;2023;10;10;14
714;718;Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ; Neutral ;11/10/2023 16:45; ScienceFairParticipationHighSchool ; Facebook ; #ScienceFair #HighSchoolScience ;190;370; USA;2023;10;11;16
715;719;Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ; Neutral ;12/10/2023 18:20; TimeManagementWorkshopHighSchool ; Twitter ; #EfficiencyGoals #HighSchoolSkills ;230;440; Canada;2023;10;12;18
716;720;Volunteering at a local charity event to give back to the community. Contributing to social causes. ; Neutral ;13/10/2023 12:30; CharityEventVolunteerHighSchool ; Instagram ; #CommunityService #HighSchoolVolunteer ;200;390; UK;2023;10;13;12
717;721;Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. ; Neutral ;14/10/2023 17:30; GroupProjectCollaborationHighSchool ; Facebook ; #TeamSpirit #HighSchoolProjects ;180;350; USA;2023;10;14;17
718;722;Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ; Neutral ;15/10/2023 20:45; DebateClubParticipationHighSchool ; Twitter ; #DebateSkills #HighSchoolIntellect ;220;430; Canada;2023;10;15;20
719;723;Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! ; Happy ;16/10/2023 15:45; BirthdaySurpriseHighSchool ; Instagram ; #SurpriseParty #HighSchoolCelebration ;270;520; UK;2023;10;16;15
720;724;Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! ; Happy ;17/10/2023 12:30; CodingSuccessHighSchool ; Twitter ; #CodingTriumph #HighSchoolTech ;240;480; USA;2023;10;17;12
721;725;Attending a school talent show to support classmates. Applauding the diverse talents on display! ; Happy ;18/10/2023 16:45; TalentShowSupportHighSchool ; Facebook ; #TalentShow #HighSchoolEntertainment ;190;380; Canada;2023;10;18;16
722;726;Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ; Happy ;19/10/2023 18:20; WeekendHikeHighSchool ; Instagram ; #NatureAdventures #HighSchoolFriends ;210;420; UK;2023;10;19;18
723;727;Winning a friendly sports competition against rival schools. Victory celebrations in full swing! ; Happy ;20/10/2023 14:15; SportsVictoryHighSchool ; Twitter ; #SportsTriumph #HighSchoolAthletics ;260;500; USA;2023;10;20;14
724;728;Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! ; Happy ;21/10/2023 17:30; PenPalConnectionHighSchool ; Facebook ; #GlobalFriendship #HighSchoolCorrespondence ;230;450; Canada;2023;10;21;17
725;729;Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! ; Happy ;22/10/2023 20:45; MuralCreationHighSchool ; Instagram ; #ArtCollaboration #HighSchoolCreativity ;220;430; UK;2023;10;22;20
726;730;Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! ; Happy ;10/11/2015 16:45; ArtExhibitionJoyHighSchool ; Instagram ; #ArtisticExpression #HighSchoolCreativity ;230;440; USA;2015;11;10;16
727;731;Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! ; Happy ;14/09/2016 12:30; TrackFieldSuccessHighSchool ; Twitter ; #AthleticAchievement #HighSchoolSports ;260;510; Canada;2016;9;14;12
728;732;Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! ; Happy ;18/08/2017 18:20; ScienceProjectSuccessHighSchool ; Facebook ; #ScienceFairWinner #HighSchoolScience ;200;390; UK;2017;8;18;18
729;733;Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ; Happy ;22/06/2018 14:15; BirthdayPartyJoyHighSchool ; Instagram ; #SurpriseCelebration #HighSchoolFriendship ;250;480; USA;2018;6;22;14
730;734;Successfully fundraising for a school charity initiative. The joy of giving back to the community! ; Happy ;5/04/2019 17:30; CharityFundraisingTriumphHighSchool ; Twitter ; #CommunityGiving #HighSchoolPhilanthropy ;220;420; Canada;2019;4;5;17
731;735;Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ; Happy ;29/02/2020 20:45; MulticulturalFestivalJoyHighSchool ; Facebook ; #CulturalCelebration #HighSchoolUnity ;210;430; UK;2020;2;29;20
732;736;Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ; Happy ;15/11/2020 15:15; VirtualTalentShowSuccessHighSchool ; Instagram ; #VirtualEntertainment #HighSchoolPositivity ;240;470; USA;2020;11;15;15

